,eigVal,eigVec,Gain,Loss,Coupling bt. bands,Coupling bt. band1 and exciton,Coupling bt. band2 and exciton,Ecm,XC
318,"[1657.45902632-1.57935693e+01j 1657.45902632+1.57935693e+01j
 1650.08194736-9.45505284e-14j]","[[ 0.93737595+0.j         -0.03755584-0.22250397j  0.00765994-0.25114245j]
 [-0.03755584+0.22250397j  0.93737595+0.j          0.00765994+0.25114245j]
 [ 0.05240779+0.26011786j  0.05240779-0.26011786j  0.93473932+0.j        ]]",19.08,19.08,8,5.0,5.0,1657.5,1650
319,"[1657.45933322-1.58661451e+01j 1657.45933322+1.58661451e+01j
 1650.08133355+8.25848203e-14j]","[[ 0.93781606+0.j         -0.03729638-0.22171093j  0.00760575-0.25041407j]
 [-0.03729638+0.22171093j  0.93781606+0.j          0.00760575+0.25041407j]
 [ 0.05204662+0.25931726j  0.05204662-0.25931726j  0.93513095+0.j        ]]",19.14,19.14,8,5.0,5.0,1657.5,1650
320,"[1657.45963648-1.59386146e+01j 1657.45963648+1.59386146e+01j
 1650.08072703+1.09609801e-13j]","[[ 0.93825131+0.j         -0.03703973-0.22092397j  0.00755217-0.24968981j]
 [-0.03703973+0.22092397j  0.93825131+0.j          0.00755217+0.24968981j]
 [ 0.05168934+0.25852148j  0.05168934-0.25852148j  0.93551907+0.j        ]]",19.2,19.2,8,5.0,5.0,1657.5,1650
321,"[1657.45993617-1.60109793e+01j 1657.45993617+1.60109793e+01j
 1650.08012766-1.45069975e-13j]","[[ 0.93868178+0.j         -0.03678583-0.22014302j  0.00749918-0.24896962j]
 [-0.03678583+0.22014302j  0.93868178+0.j          0.00749918+0.24896962j]
 [ 0.05133589+0.25773048j  0.05133589-0.25773048j  0.93590372+0.j        ]]",19.259999999999998,19.259999999999998,8,5.0,5.0,1657.5,1650
322,"[1657.46023233-1.60832406e+01j 1657.46023233+1.60832406e+01j
 1650.07953534-2.09526665e-13j]","[[ 0.93910754+0.j         -0.03653464-0.21936801j  0.00744677-0.24825349j]
 [-0.03653464+0.21936801j  0.93910754+0.j          0.00744677+0.24825349j]
 [ 0.05098621+0.25694421j  0.05098621-0.25694421j  0.93628495+0.j        ]]",19.32,19.32,8,5.0,5.0,1657.5,1650
323,"[1657.46052503-1.61554000e+01j 1657.46052503+1.61554000e+01j
 1650.07894993-2.35539077e-13j]","[[ 0.93952867+0.j         -0.03628614-0.21859887j  0.00739495-0.24754137j]
 [-0.03628614+0.21859887j  0.93952867+0.j          0.00739495+0.24754137j]
 [ 0.05064025+0.25616264j  0.05064025-0.25616264j  0.93666278+0.j        ]]",19.38,19.38,8,5.0,5.0,1657.5,1650
324,"[1657.46081433-1.62274589e+01j 1657.46081433+1.62274589e+01j
 1650.07837134+8.62757444e-15j]","[[ 0.93994523+0.j         -0.03604026-0.21783552j  0.00734369-0.24683323j]
 [-0.03604026+0.21783552j  0.93994523+0.j          0.00734369+0.24683323j]
 [ 0.05029794+0.25538572j  0.05029794-0.25538572j  0.93703727+0.j        ]]",19.439999999999998,19.439999999999998,8,5.0,5.0,1657.5,1650
325,"[1657.46110028-1.62994185e+01j 1657.46110028+1.62994185e+01j
 1650.07779944-4.72020022e-13j]","[[ 0.9403573 +0.j         -0.03579699-0.21707789j  0.00729299-0.24612904j]
 [-0.03579699+0.21707789j  0.9403573 +0.j          0.00729299+0.24612904j]
 [ 0.04995925+0.25461341j  0.04995925-0.25461341j  0.93740846+0.j        ]]",19.5,19.5,8,5.0,5.0,1657.5,1650
326,"[1657.46138293-1.63712803e+01j 1657.46138293+1.63712803e+01j
 1650.07723414-4.37149679e-13j]","[[ 0.94076494+0.j         -0.03555627-0.21632591j  0.00724284-0.24542875j]
 [-0.03555627+0.21632591j  0.94076494+0.j          0.00724284+0.24542875j]
 [ 0.04962411+0.25384568j  0.04962411-0.25384568j  0.93777638+0.j        ]]",19.56,19.56,8,5.0,5.0,1657.5,1650
327,"[1657.46166234-1.64430455e+01j 1657.46166234+1.64430455e+01j
 1650.07667532-4.14175146e-13j]","[[ 0.94116821+0.j         -0.03531807-0.21557952j  0.00719323-0.24473236j]
 [-0.03531807+0.21557952j  0.94116821+0.j          0.00719323+0.24473236j]
 [ 0.04929248+0.25308249j  0.04929248-0.25308249j  0.93814107+0.j        ]]",19.62,19.62,8,5.0,5.0,1657.5,1650
328,"[1657.46193856-1.65147154e+01j 1657.46193856+1.65147154e+01j
 1650.07612288-1.64698969e-13j]","[[ 0.9415672 +0.j         -0.03508236-0.21483865j  0.00714415-0.24403981j]
 [-0.03508236+0.21483865j  0.9415672 +0.j          0.00714415+0.24403981j]
 [ 0.04896429+0.25232379j  0.04896429-0.25232379j  0.93850257+0.j        ]]",19.68,19.68,8,5.0,5.0,1657.5,1650
329,"[1657.46221164-1.65862913e+01j 1657.46221164+1.65862913e+01j
 1650.07557673-1.35876613e-13j]","[[ 0.94196194+0.j         -0.0348491 -0.21410323j  0.0070956 -0.24335107j]
 [-0.0348491 +0.21410323j  0.94196194+0.j          0.0070956 +0.24335107j]
 [ 0.04863951+0.25156955j  0.04863951-0.25156955j  0.93886091+0.j        ]]",19.74,19.74,8,5.0,5.0,1657.5,1650
330,"[1657.46248162-1.66577744e+01j 1657.46248162+1.66577744e+01j
 1650.07503675-2.03423487e-13j]","[[ 0.94235252+0.j         -0.03461824-0.21337319j  0.00704757-0.24266613j]
 [-0.03461824+0.21337319j  0.94235252+0.j          0.00704757+0.24266613j]
 [ 0.04831808+0.25081974j  0.04831808-0.25081974j  0.93921614+0.j        ]]",19.8,19.8,8,5.0,5.0,1657.5,1650
331,"[1657.46274857-1.67291659e+01j 1657.46274857+1.67291659e+01j
 1650.07450286-1.22380182e-13j]","[[ 0.94273899+0.j         -0.03438977-0.21264848j  0.00700005-0.24198493j]
 [-0.03438977+0.21264848j  0.94273899+0.j          0.00700005+0.24198493j]
 [ 0.04799996+0.2500743j   0.04799996-0.2500743j   0.9395683 +0.j        ]]",19.86,19.86,8,5.0,5.0,1657.5,1650
332,"[1657.46301253-1.68004670e+01j 1657.46301253+1.68004670e+01j
 1650.07397495-2.94259741e-13j]","[[ 0.94312142+0.j         -0.03416364-0.21192904j  0.00695303-0.24130746j]
 [-0.03416364+0.21192904j  0.94312142+0.j          0.00695303+0.24130746j]
 [ 0.04768509+0.24933322j  0.04768509-0.24933322j  0.9399174 +0.j        ]]",19.919999999999998,19.919999999999998,8,5.0,5.0,1657.5,1650
333,"[1657.46327353-1.68716789e+01j 1657.46327353+1.68716789e+01j
 1650.07345293+2.42070381e-13j]","[[ 0.94349985+0.j         -0.03393982-0.21121479j  0.00690651-0.24063369j]
 [-0.03393982+0.21121479j  0.94349985+0.j          0.00690651+0.24063369j]
 [ 0.04737343+0.24859644j  0.04737343-0.24859644j  0.9402635 +0.j        ]]",19.98,19.98,8,5.0,5.0,1657.5,1650
334,"[1657.46353164-1.69428027e+01j 1657.46353164+1.69428027e+01j
 1650.07293672+5.83210298e-14j]","[[ 0.94387436+0.j         -0.03371828-0.21050568j  0.00686048-0.23996358j]
 [-0.03371828+0.21050568j  0.94387436+0.j          0.00686048+0.23996358j]
 [ 0.04706494+0.24786393j  0.04706494-0.24786393j  0.94060663+0.j        ]]",20.04,20.04,8,5.0,5.0,1657.5,1650
335,"[1657.46378689-1.70138396e+01j 1657.46378689+1.70138396e+01j
 1650.07242622-2.96923503e-13j]","[[ 0.94424499+0.j         -0.03349898-0.20980165j  0.00681492-0.2392971j ]
 [-0.03349898+0.20980165j  0.94424499+0.j          0.00681492+0.2392971j ]
 [ 0.04675956+0.24713567j  0.04675956-0.24713567j  0.94094681+0.j        ]]",20.099999999999998,20.099999999999998,8,5.0,5.0,1657.5,1650
336,"[1657.46403933-1.70847906e+01j 1657.46403933+1.70847906e+01j
 1650.07192135+5.62934002e-14j]","[[ 0.9446118 +0.j         -0.0332819 -0.20910264j  0.00676984-0.23863423j]
 [-0.0332819 +0.20910264j  0.9446118 +0.j          0.00676984+0.23863423j]
 [ 0.04645727+0.2464116j   0.04645727-0.2464116j   0.94128409+0.j        ]]",20.16,20.16,8,5.0,5.0,1657.5,1650
337,"[1657.464289  -1.71556568e+01j 1657.464289  +1.71556568e+01j
 1650.07142201-5.22600609e-13j]","[[ 0.94497485+0.j         -0.033067  -0.20840859j  0.00672523-0.23797494j]
 [-0.033067  +0.20840859j  0.94497485+0.j          0.00672523+0.23797494j]
 [ 0.04615801+0.2456917j   0.04615801-0.2456917j   0.9416185 +0.j        ]]",20.22,20.22,8,5.0,5.0,1657.5,1650
338,"[1657.46453594-1.72264393e+01j 1657.46453594+1.72264393e+01j
 1650.07092812-3.13276150e-13j]","[[ 0.94533418+0.j         -0.03285426-0.20771945j  0.00668107-0.23731919j]
 [-0.03285426+0.20771945j  0.94533418+0.j          0.00668107+0.23731919j]
 [ 0.04586174+0.24497593j  0.04586174-0.24497593j  0.94195007+0.j        ]]",20.279999999999998,20.279999999999998,8,5.0,5.0,1657.5,1650
339,"[1657.4647802 -1.72971392e+01j 1657.4647802 +1.72971392e+01j
 1650.07043961-8.63313583e-14j]","[[ 0.94568987+0.j         -0.03264364-0.20703516j  0.00663737-0.23666696j]
 [-0.03264364+0.20703516j  0.94568987+0.j          0.00663737+0.23666696j]
 [ 0.04556841+0.24426426j  0.04556841-0.24426426j  0.94227883+0.j        ]]",20.34,20.34,8,5.0,5.0,1657.5,1650
340,"[1657.46502181-1.73677574e+01j 1657.46502181+1.73677574e+01j
 1650.06995638-4.06274149e-13j]","[[ 0.94604194+0.j         -0.03243511-0.20635567j  0.00659412-0.23601822j]
 [-0.03243511+0.20635567j  0.94604194+0.j          0.00659412+0.23601822j]
 [ 0.045278  +0.24355666j  0.045278  -0.24355666j  0.94260481+0.j        ]]",20.4,20.4,8,5.0,5.0,1657.5,1650
341,"[1657.46526082-1.74382950e+01j 1657.46526082+1.74382950e+01j
 1650.06947836-1.28330224e-13j]","[[ 0.94639047+0.j         -0.03222864-0.20568093j  0.00655131-0.23537294j]
 [-0.03222864+0.20568093j  0.94639047+0.j          0.00655131+0.23537294j]
 [ 0.04499046+0.24285308j  0.04499046-0.24285308j  0.94292805+0.j        ]]",20.46,20.46,8,5.0,5.0,1657.5,1650
342,"[1657.46549726-1.75087530e+01j 1657.46549726+1.75087530e+01j
 1650.06900548-5.21854753e-15j]","[[ 0.94673548+0.j         -0.03202421-0.20501087j  0.00650893-0.2347311j ]
 [-0.03202421+0.20501087j  0.94673548+0.j          0.00650893+0.2347311j ]
 [ 0.04470575+0.24215349j  0.04470575-0.24215349j  0.94324858+0.j        ]]",20.52,20.52,8,5.0,5.0,1657.5,1650
343,"[1657.46573118-1.75791323e+01j 1657.46573118+1.75791323e+01j
 1650.06853765-1.13564329e-13j]","[[ 0.94707705+0.j         -0.03182179-0.20434545j  0.00646698-0.23409267j]
 [-0.03182179+0.20434545j  0.94707705+0.j          0.00646698+0.23409267j]
 [ 0.04442383+0.24145787j  0.04442383-0.24145787j  0.94356643+0.j        ]]",20.58,20.58,8,5.0,5.0,1657.5,1650
344,"[1657.4659626-1.76494338e+01j 1657.4659626+1.76494338e+01j
 1650.0680748+2.15333617e-13j]","[[ 0.9474152 +0.j         -0.03162136-0.20368462j  0.00642545-0.23345762j]
 [-0.03162136+0.20368462j  0.9474152 +0.j          0.00642545+0.23345762j]
 [ 0.04414466+0.24076618j  0.04414466-0.24076618j  0.94388162+0.j        ]]",20.64,20.64,8,5.0,5.0,1657.5,1650
345,"[1657.46619157-1.77196586e+01j 1657.46619157+1.77196586e+01j
 1650.06761685-1.88244591e-13j]","[[ 0.94774999+0.j         -0.03142287-0.20302832j  0.00638434-0.23282592j]
 [-0.03142287+0.20302832j  0.94774999+0.j          0.00638434+0.23282592j]
 [ 0.04386821+0.24007839j  0.04386821-0.24007839j  0.94419419+0.j        ]]",20.7,20.7,8,5.0,5.0,1657.5,1650
346,"[1657.46641813-1.77898076e+01j 1657.46641813+1.77898076e+01j
 1650.06716374-3.59200620e-14j]","[[ 0.94808147+0.j         -0.03122632-0.20237651j  0.00634364-0.23219755j]
 [-0.03122632+0.20237651j  0.94808147+0.j          0.00634364+0.23219755j]
 [ 0.04359444+0.23939447j  0.04359444-0.23939447j  0.94450416+0.j        ]]",20.759999999999998,20.759999999999998,8,5.0,5.0,1657.5,1650
347,"[1657.4666423 -1.78598817e+01j 1657.4666423 +1.78598817e+01j
 1650.06671539+9.96969861e-14j]","[[ 0.94840969+0.j         -0.03103166-0.20172913j  0.00630335-0.23157249j]
 [-0.03103166+0.20172913j  0.94840969+0.j          0.00630335+0.23157249j]
 [ 0.04332331+0.23871437j  0.04332331-0.23871437j  0.94481157+0.j        ]]",20.82,20.82,8,5.0,5.0,1657.5,1650
348,"[1657.46686413-1.79298816e+01j 1657.46686413+1.79298816e+01j
 1650.06627174-1.74053170e-13j]","[[ 0.94873467+0.j         -0.03083889-0.20108614j  0.00626345-0.2309507j ]
 [-0.03083889+0.20108614j  0.94873467+0.j          0.00626345+0.2309507j ]
 [ 0.04305479+0.23803808j  0.04305479-0.23803808j  0.94511644+0.j        ]]",20.88,20.88,8,5.0,5.0,1657.5,1650
349,"[1657.46708365-1.79998085e+01j 1657.46708365+1.79998085e+01j
 1650.06583271-1.46732697e-13j]","[[ 0.94905648+0.j         -0.03064796-0.2004475j   0.00622395-0.23033216j]
 [-0.03064796+0.2004475j   0.94905648+0.j          0.00622395+0.23033216j]
 [ 0.04278885+0.23736556j  0.04278885-0.23736556j  0.9454188 +0.j        ]]",20.939999999999998,20.939999999999998,8,5.0,5.0,1657.5,1650
350,"[1657.46730088-1.80696630e+01j 1657.46730088+1.80696630e+01j
 1650.06539824-1.94094386e-13j]","[[ 0.94937515+0.j         -0.03045887-0.19981315j  0.00618483-0.22971685j]
 [-0.03045887+0.19981315j  0.94937515+0.j          0.00618483+0.22971685j]
 [ 0.04252544+0.23669679j  0.04252544-0.23669679j  0.94571869+0.j        ]]",21.0,21.0,8,5.0,5.0,1657.5,1650
351,"[1657.46751587-1.81394461e+01j 1657.46751587+1.81394461e+01j
 1650.06496826-3.05926519e-13j]","[[ 0.94969073+0.j         -0.03027157-0.19918305j  0.0061461 -0.22910474j]
 [-0.03027157+0.19918305j  0.94969073+0.j          0.0061461 +0.22910474j]
 [ 0.04226454+0.23603172j  0.04226454-0.23603172j  0.94601611+0.j        ]]",21.06,21.06,8,5.0,5.0,1657.5,1650
352,"[1657.46772865-1.82091585e+01j 1657.46772865+1.82091585e+01j
 1650.06454271-2.58525041e-13j]","[[ 0.95000325+0.j         -0.03008606-0.19855715j  0.00610775-0.22849581j]
 [-0.03008606+0.19855715j  0.95000325+0.j          0.00610775+0.22849581j]
 [ 0.04200612+0.23537033j  0.04200612-0.23537033j  0.94631111+0.j        ]]",21.119999999999997,21.119999999999997,8,5.0,5.0,1657.5,1650
353,"[1657.46793924-1.82788012e+01j 1657.46793924+1.82788012e+01j
 1650.06412152-1.72943677e-13j]","[[ 0.95031276+0.j         -0.0299023 -0.19793541j  0.00606977-0.22789003j]
 [-0.0299023 +0.19793541j  0.95031276+0.j          0.00606977+0.22789003j]
 [ 0.04175013+0.2347126j   0.04175013-0.2347126j   0.94660371+0.j        ]]",21.18,21.18,8,5.0,5.0,1657.5,1650
354,"[1657.46814768-1.83483748e+01j 1657.46814768+1.83483748e+01j
 1650.06370464+2.60032604e-13j]","[[ 0.9506193 +0.j         -0.02972028-0.19731779j  0.00603215-0.22728737j]
 [-0.02972028+0.19731779j  0.9506193 +0.j          0.00603215+0.22728737j]
 [ 0.04149656+0.23405848j  0.04149656-0.23405848j  0.94689394+0.j        ]]",21.24,21.24,8,5.0,5.0,1657.5,1650
355,"[1657.468354-1.84178803e+01j 1657.468354+1.84178803e+01j
 1650.063292-2.23312398e-13j]","[[ 0.95092291+0.j         -0.02953996-0.19670423j  0.0059949 -0.22668782j]
 [-0.02953996+0.19670423j  0.95092291+0.j          0.0059949 +0.22668782j]
 [ 0.04124536+0.23340796j  0.04124536-0.23340796j  0.94718181+0.j        ]]",21.3,21.3,8,5.0,5.0,1657.5,1650
356,"[1657.46855823-1.84873183e+01j 1657.46855823+1.84873183e+01j
 1650.06288354-1.62242028e-13j]","[[ 0.95122362+0.j         -0.02936134-0.19609471j  0.00595801-0.22609135j]
 [-0.02936134+0.19609471j  0.95122362+0.j          0.00595801+0.22609135j]
 [ 0.04099651+0.232761j    0.04099651-0.232761j    0.94746736+0.j        ]]",21.36,21.36,8,5.0,5.0,1657.5,1650
357,"[1657.4687604 -1.85566897e+01j 1657.4687604 +1.85566897e+01j
 1650.06247921+7.12827304e-14j]","[[ 0.95152148+0.j         -0.02918438-0.19548917j  0.00592147-0.22549794j]
 [-0.02918438+0.19548917j  0.95152148+0.j          0.00592147+0.22549794j]
 [ 0.04074998+0.23211757j  0.04074998-0.23211757j  0.94775062+0.j        ]]",21.419999999999998,21.419999999999998,8,5.0,5.0,1657.5,1650
358,"[1657.46896053-1.86259952e+01j 1657.46896053+1.86259952e+01j
 1650.06207894-3.58029849e-14j]","[[ 0.95181652+0.j         -0.02900907-0.19488758j  0.00588528-0.22490756j]
 [-0.02900907+0.19488758j  0.95181652+0.j          0.00588528+0.22490756j]
 [ 0.04050573+0.23147765j  0.04050573-0.23147765j  0.94803159+0.j        ]]",21.48,21.48,8,5.0,5.0,1657.5,1650
359,"[1657.46915866-1.86952356e+01j 1657.46915866+1.86952356e+01j
 1650.06168268-3.86314590e-13j]","[[ 0.95210878+0.j         -0.02883538-0.19428989j  0.00584943-0.2243202j ]
 [-0.02883538+0.19428989j  0.95210878+0.j          0.00584943+0.2243202j ]
 [ 0.04026374+0.23084121j  0.04026374-0.23084121j  0.94831032+0.j        ]]",21.54,21.54,8,5.0,5.0,1657.5,1650
360,"[1657.46935481-1.87644115e+01j 1657.46935481+1.87644115e+01j
 1650.06129037-1.34998897e-13j]","[[ 0.95239829+0.j         -0.02866329-0.19369607j  0.00581392-0.22373582j]
 [-0.02866329+0.19369607j  0.95239829+0.j          0.00581392+0.22373582j]
 [ 0.04002398+0.23020821j  0.04002398-0.23020821j  0.94858683+0.j        ]]",21.599999999999998,21.599999999999998,8,5.0,5.0,1657.5,1650
361,"[1657.46954902-1.88335238e+01j 1657.46954902+1.88335238e+01j
 1650.06090197+2.24464072e-13j]","[[ 0.9526851 +0.j         -0.02849279-0.19310607j  0.00577875-0.2231544j ]
 [-0.02849279+0.19310607j  0.9526851 +0.j          0.00577875+0.2231544j ]
 [ 0.03978643+0.22957865j  0.03978643-0.22957865j  0.94886113+0.j        ]]",21.66,21.66,8,5.0,5.0,1657.5,1650
362,"[1657.4697413-1.89025730e+01j 1657.4697413+1.89025730e+01j
 1650.0605174-8.10047334e-14j]","[[ 0.95296923+0.j         -0.02832385-0.19251986j  0.00574391-0.22257593j]
 [-0.02832385+0.19251986j  0.95296923+0.j          0.00574391+0.22257593j]
 [ 0.03955104+0.22895247j  0.03955104-0.22895247j  0.94913325+0.j        ]]",21.72,21.72,8,5.0,5.0,1657.5,1650
363,"[1657.46993168-1.8971560e+01j 1657.46993168+1.8971560e+01j
 1650.06013664-2.3906436e-13j]","[[ 0.95325071+0.j         -0.02815646-0.19193739j  0.00570939-0.22200038j]
 [-0.02815646+0.19193739j  0.95325071+0.j          0.00570939+0.22200038j]
 [ 0.0393178 +0.22832967j  0.0393178 -0.22832967j  0.94940322+0.j        ]]",21.779999999999998,21.779999999999998,8,5.0,5.0,1657.5,1650
364,"[1657.4701202 -1.90404853e+01j 1657.4701202 +1.90404853e+01j
 1650.05975961-1.78805715e-13j]","[[ 0.9535296 +0.j         -0.02799059-0.19135863j  0.0056752 -0.22142773j]
 [-0.02799059+0.19135863j  0.9535296 +0.j          0.0056752 +0.22142773j]
 [ 0.03908668+0.22771021j  0.03908668-0.22771021j  0.94967105+0.j        ]]",21.84,21.84,8,5.0,5.0,1657.5,1650
365,"[1657.47030687-1.91093498e+01j 1657.47030687+1.91093498e+01j
 1650.05938627-1.44884412e-14j]","[[ 0.95380591+0.j         -0.02782622-0.19078355j  0.00564132-0.22085796j]
 [-0.02782622+0.19078355j  0.95380591+0.j          0.00564132+0.22085796j]
 [ 0.03885766+0.22709406j  0.03885766-0.22709406j  0.94993677+0.j        ]]",21.9,21.9,8,5.0,5.0,1657.5,1650
366,"[1657.47049171-1.91781539e+01j 1657.47049171+1.91781539e+01j
 1650.05901657-3.64023856e-13j]","[[ 0.95407968+0.j         -0.02766334-0.1902121j   0.00560776-0.22029104j]
 [-0.02766334+0.1902121j   0.95407968+0.j          0.00560776+0.22029104j]
 [ 0.0386307 +0.2264812j   0.0386307 -0.2264812j   0.95020041+0.j        ]]",21.96,21.96,8,5.0,5.0,1657.5,1650
367,"[1657.47067477-1.92468985e+01j 1657.47067477+1.92468985e+01j
 1650.05865046-2.11000049e-13j]","[[ 0.95435094+0.j         -0.02750193-0.18964425j  0.0055745 -0.21972696j]
 [-0.02750193+0.18964425j  0.95435094+0.j          0.0055745 +0.21972696j]
 [ 0.03840578+0.22587161j  0.03840578-0.22587161j  0.95046198+0.j        ]]",22.02,22.02,8,5.0,5.0,1657.5,1650
368,"[1657.47085605-1.93155841e+01j 1657.47085605+1.93155841e+01j
 1650.0582879 +1.58581083e-13j]","[[ 0.95461972+0.j         -0.02734197-0.18907996j  0.00554156-0.2191657j ]
 [-0.02734197+0.18907996j  0.95461972+0.j          0.00554156+0.2191657j ]
 [ 0.03818287+0.22526526j  0.03818287-0.22526526j  0.9507215 +0.j        ]]",22.08,22.08,8,5.0,5.0,1657.5,1650
369,"[1657.47103558-1.93842114e+01j 1657.47103558+1.93842114e+01j
 1650.05792883-8.70273618e-14j]","[[ 0.95488606+0.j         -0.02718344-0.1885192j   0.00550891-0.21860723j]
 [-0.02718344+0.1885192j   0.95488606+0.j          0.00550891+0.21860723j]
 [ 0.03796196+0.22466212j  0.03796196-0.22466212j  0.950979  +0.j        ]]",22.14,22.14,8,5.0,5.0,1657.5,1650
370,"[1657.47121339-1.94527810e+01j 1657.47121339+1.94527810e+01j
 1650.05757321-2.44382417e-14j]","[[ 0.95514999+0.j         -0.02702633-0.18796193j  0.00547656-0.21805153j]
 [-0.02702633+0.18796193j  0.95514999+0.j          0.00547656+0.21805153j]
 [ 0.03774302+0.22406216j  0.03774302-0.22406216j  0.9512345 +0.j        ]]",22.2,22.2,8,5.0,5.0,1657.5,1650
371,"[1657.4713895-1.95212935e+01j 1657.4713895+1.95212935e+01j
 1650.057221 -2.31764442e-13j]","[[ 0.95541153+0.j         -0.02687061-0.18740812j  0.00544451-0.21749858j]
 [-0.02687061+0.18740812j  0.95541153+0.j          0.00544451+0.21749858j]
 [ 0.03752601+0.22346538j  0.03752601-0.22346538j  0.95148802+0.j        ]]",22.259999999999998,22.259999999999998,8,5.0,5.0,1657.5,1650
372,"[1657.47156393-1.95897495e+01j 1657.47156393+1.95897495e+01j
 1650.05687214+9.62321079e-14j]","[[ 0.95567072+0.j         -0.02671627-0.18685773j  0.00541275-0.21694837j]
 [-0.02671627+0.18685773j  0.95567072+0.j          0.00541275+0.21694837j]
 [ 0.03731093+0.22287173j  0.03731093-0.22287173j  0.95173957+0.j        ]]",22.32,22.32,8,5.0,5.0,1657.5,1650
373,"[1657.4717367 -1.96581496e+01j 1657.4717367 +1.96581496e+01j
 1650.05652659-7.03639242e-14j]","[[ 0.95592758+0.j         -0.02656329-0.18631073j  0.00538127-0.21640087j]
 [-0.02656329+0.18631073j  0.95592758+0.j          0.00538127+0.21640087j]
 [ 0.03709774+0.22228119j  0.03709774-0.22228119j  0.95198919+0.j        ]]",22.38,22.38,8,5.0,5.0,1657.5,1650
374,"[1657.47190784-1.97264945e+01j 1657.47190784+1.97264945e+01j
 1650.05618432-1.79100344e-13j]","[[ 0.95618214+0.j         -0.02641166-0.1857671j   0.00535008-0.21585606j]
 [-0.02641166+0.1857671j   0.95618214+0.j          0.00535008+0.21585606j]
 [ 0.03688642+0.22169375j  0.03688642-0.22169375j  0.95223688+0.j        ]]",22.439999999999998,22.439999999999998,8,5.0,5.0,1657.5,1650
375,"[1657.47207736-1.97947847e+01j 1657.47207736+1.97947847e+01j
 1650.05584528+4.23189594e-14j]","[[ 0.95643443+0.j         -0.02626137-0.18522678j  0.00531917-0.21531393j]
 [-0.02626137+0.18522678j  0.95643443+0.j          0.00531917+0.21531393j]
 [ 0.03667695+0.22110937j  0.03667695-0.22110937j  0.95248267+0.j        ]]",22.5,22.5,8,5.0,5.0,1657.5,1650
